Data,Open,High,Low,Close,Adj Close,Volume,Currency
2023-11-09,1.0711225271224976,1.0727311372756958,1.066439151763916,1.0667804479599,1.0667804479599,0,EUR/USD
2023-11-09,150.87399291992188,151.38699340820312,150.76600646972656,151.322998046875,151.322998046875,0,USD/JPY
2023-11-09,1.2288181781768799,1.2308449745178223,1.2214635610580444,1.2218515872955322,1.2218515872955322,0,GBP/USD
2023-11-09,0.6405903697013855,0.6430454850196838,0.6364765167236328,0.636658787727356,0.636658787727356,0,AUD/USD
2023-11-09,0.5911213755607605,0.5956280827522278,0.5902839303016663,0.5903536081314087,0.5903536081314087,0,NZD/USD
2023-11-09,161.54100036621094,161.7949981689453,161.36000061035156,161.3990020751953,161.3990020751953,0,EUR/JPY
2023-11-09,185.33599853515625,185.88999938964844,184.83700561523438,184.89100646972656,184.89100646972656,0,GBP/JPY
2023-11-09,0.8713700175285339,0.8730000257492065,0.8692499995231628,0.8729100227355957,0.8729100227355957,0,EUR/GBP
2023-11-09,1.4765299558639526,1.4774800539016724,1.4719799757003784,1.4726999998092651,1.4726999998092651,0,EUR/CAD
2023-11-09,11.678070068359375,11.678500175476074,11.612110137939453,11.64132022857666,11.64132022857666,0,EUR/SEK
2023-11-09,0.9626399874687195,0.9648699760437012,0.9614700078964233,0.9635499715805054,0.9635499715805054,0,EUR/CHF
2023-11-09,378.6199951171875,379.29998779296875,377.4159851074219,378.92999267578125,378.92999267578125,0,EUR/HUF
2023-11-09,161.54100036621094,161.7949981689453,161.36000061035156,161.39500427246094,161.39500427246094,0,EUR/JPY
2023-11-09,7.276700019836426,7.286900043487549,7.2758002281188965,7.2829999923706055,7.2829999923706055,0,USD/CNY
2023-11-09,7.814799785614014,7.815609931945801,7.807199954986572,7.809619903564453,7.809619903564453,0,USD/HKD
2023-11-09,1.3557599782943726,1.3611199855804443,1.3550399541854858,1.3606200218200684,1.3606200218200684,0,USD/SGD
2023-11-09,83.18299865722656,83.2874984741211,83.18299865722656,83.26000213623047,83.26000213623047,0,USD/INR
2023-11-09,17.516000747680664,17.87531089782715,17.463499069213867,17.868410110473633,17.868410110473633,0,USD/MXN
2023-11-09,55.849998474121094,55.970001220703125,55.7599983215332,55.900001525878906,55.900001525878906,0,USD/PHP
2023-11-09,15634.0,15669.0,15624.0,15649.0,15649.0,0,USD/IDR
2023-11-09,35.50600051879883,35.7400016784668,35.369998931884766,35.7400016784668,35.7400016784668,0,USD/THB
2023-11-09,4.684000015258789,4.690000057220459,4.671999931335449,4.690000057220459,4.690000057220459,0,USD/MYR
2023-11-09,18.441600799560547,18.682300567626953,18.43239974975586,18.659740447998047,18.659740447998047,0,USD/ZAR
2023-11-09,91.87999725341797,92.35099792480469,90.82499694824219,92.125,92.125,0,USD/RUB
