Data,Open,High,Low,Close,Adj Close,Volume,Stock
2023-11-07,223.97999572753906,226.32000732421875,215.0,219.27000427246094,219.27000427246094,117029600.0,TSLA
2023-11-07,19.459999084472656,19.540000915527344,19.239999771118164,19.350000381469727,19.350000381469727,13242000.0,KVUE
2023-11-07,10.5600004196167,10.600000381469727,10.239999771118164,10.3100004196167,10.3100004196167,48308800.0,F
2023-11-07,112.5999984741211,113.08000183105469,110.22000122070312,111.75,111.75,49215500.0,AMD
2023-11-07,8.050000190734863,8.0600004196167,7.369999885559082,7.489999771118164,7.489999771118164,45983800.0,SOFI
2023-11-07,31.049999237060547,31.139999389648438,30.31999969482422,30.920000076293945,30.920000076293945,9928300.0,PINS
2023-11-07,452.8500061035156,459.3500061035156,448.989990234375,457.510009765625,457.510009765625,39989400.0,NVDA
2023-11-07,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,179.22999572753906,63803700.0,AAPL
2023-11-07,28.559999465942383,28.770000457763672,28.020000457763672,28.329999923706055,28.329999923706055,45539300.0,BAC
2023-11-07,138.75999450683594,140.72999572753906,138.36000061035156,139.74000549316406,139.74000549316406,44928800.0,AMZN
2023-11-07,12.0600004196167,12.100000381469727,11.539999961853027,11.65999984741211,11.65999984741211,33119800.0,AAL
2023-11-07,18.989999771118164,19.079999923706055,17.93000030517578,18.540000915527344,18.540000915527344,79744900.0,PLTR
2023-11-07,31.31999969482422,31.40999984741211,30.959999084472656,31.18000030517578,31.18000030517578,27374900.0,PFE
2023-11-07,15.59000015258789,16.079999923706055,15.470000267028809,15.949999809265137,15.949999809265137,9239400.0,VFC
2023-11-07,14.960000038146973,14.989999771118164,14.010000228881836,14.1899995803833,14.1899995803833,10952900.0,PR
2023-11-07,1.1100000143051147,1.1579999923706055,1.1100000143051147,1.1200000047683716,1.1200000047683716,13460300.0,LU
2023-11-07,38.02000045776367,38.20000076293945,37.849998474121094,37.95000076293945,37.95000076293945,23805700.0,INTC
2023-11-07,8.449999809265137,8.510000228881836,7.860000133514404,7.96999979019165,7.96999979019165,43776200.0,NIO
2023-11-07,35.97999954223633,36.029998779296875,35.619998931884766,35.63999938964844,35.63999938964844,15542400.0,VZ
2023-11-07,10.739999771118164,10.869999885559082,10.619999885559082,10.729999542236328,10.729999542236328,18743800.0,SNAP
2023-11-07,6.900000095367432,6.920000076293945,6.53000020980835,6.650000095367432,6.650000095367432,14854500.0,RIG
2023-11-07,15.829999923706055,15.899999618530273,15.640000343322754,15.75,15.75,32802900.0,T
2023-11-07,18.010000228881836,18.149999618530273,16.885000228881836,17.18000030517578,17.18000030517578,28678400.0,RIVN
2023-11-07,12.649999618530273,12.739999771118164,12.020000457763672,12.260000228881836,12.260000228881836,30665400.0,CCL
2023-11-07,81.5,83.11000061035156,79.66000366210938,80.0999984741211,80.0999984741211,2575900.0,SRPT
2023-11-07,108.16999816894531,108.2699966430664,105.7699966430664,105.87000274658203,105.87000274658203,19085700.0,XOM
2023-11-07,129.0500030517578,130.33999633789062,128.6699981689453,130.25,130.25,19035400.0,GOOGL
2023-11-07,8.350000381469727,8.390000343322754,8.199999809265137,8.34000015258789,8.34000015258789,17661600.0,AGNC
2023-11-07,68.6500015258789,68.95999908447266,65.41999816894531,66.2300033569336,66.2300033569336,9284400.0,ON
2023-11-07,4.710000038146973,4.710000038146973,4.25,4.320000171661377,4.320000171661377,24966200.0,LCID
2023-11-07,59.400001525878906,59.880001068115234,58.86000061035156,59.040000915527344,59.040000915527344,9299500.0,NEE
2023-11-07,13.609999656677246,13.609999656677246,13.09000015258789,13.09000015258789,13.09000015258789,7232800.0,ZI
2023-11-07,353.45001220703125,357.5400085449219,353.3500061035156,356.5299987792969,356.5299987792969,23811600.0,MSFT
2023-11-07,36.65999984741211,36.65999984741211,36.279998779296875,36.29999923706055,36.29999923706055,8017500.0,BP
2023-11-07,7.429999828338623,7.429999828338623,6.840000152587891,7.039999961853027,7.039999961853027,28901400.0,SWN
2023-11-07,43.13999938964844,43.2599983215332,42.20000076293945,42.459999084472656,42.459999084472656,18680900.0,CMCSA
2023-11-07,3.7899999618530273,3.819999933242798,3.3499999046325684,3.5999999046325684,3.5999999046325684,6632100.0,IBRX
2023-11-07,130.22000122070312,131.55999755859375,129.92999267578125,131.4499969482422,131.4499969482422,15350300.0,GOOG
2023-11-07,11.0,11.430000305175781,10.760000228881836,10.949999809265137,10.949999809265137,20671000.0,AMC
2023-11-07,16.329999923706055,16.530000686645508,16.229999542236328,16.290000915527344,16.290000915527344,15214600.0,GOLD
2023-11-07,29.770000457763672,29.81999969482422,28.989999771118164,29.110000610351562,29.110000610351562,12412100.0,GM
2023-11-07,3.450000047683716,3.4600000381469727,3.4200000762939453,3.430000066757202,3.430000066757202,12780300.0,NOK
2023-11-07,42.720001220703125,43.70000076293945,41.779998779296875,43.16999816894531,43.16999816894531,4426000.0,WDC
2023-11-07,15.90999984741211,15.989999771118164,15.699999809265137,15.710000038146973,15.710000038146973,13423100.0,PBR
2023-11-07,14.630000114440918,14.6899995803833,14.5600004196167,14.609999656677246,14.609999656677246,20102000.0,VALE
2023-11-07,315.9800109863281,318.3299865722656,314.45001220703125,315.79998779296875,315.79998779296875,12847500.0,META
2023-11-07,6.699999809265137,6.739999771118164,6.03000020980835,6.260000228881836,6.260000228881836,22922000.0,PLUG
2023-11-07,2.7100000381469727,2.7699999809265137,2.7100000381469727,2.75,2.75,27467100.0,ABEV
