Data,Open,High,Low,Close,Adj Close,Volume,Currency
2023-11-08,1.0711225271224976,1.0727311372756958,1.068376064300537,1.071811318397522,1.071811318397522,0,EUR/USD
2023-11-08,150.87399291992188,151.18600463867188,150.76600646972656,150.94400024414062,150.94400024414062,0,USD/JPY
2023-11-08,1.2288181781768799,1.2308449745178223,1.2254451513290405,1.2286521196365356,1.2286521196365356,0,GBP/USD
2023-11-08,0.6405903697013855,0.6430454850196838,0.6393003463745117,0.6424670815467834,0.6424670815467834,0,AUD/USD
2023-11-08,0.5911213755607605,0.5956280827522278,0.5909467339515686,0.5951672196388245,0.5951672196388245,0,NZD/USD
2023-11-08,161.54100036621094,161.7949981689453,161.42999267578125,161.7209930419922,161.7209930419922,0,EUR/JPY
2023-11-08,185.33599853515625,185.88999938964844,185.1199951171875,185.4429931640625,185.4429931640625,0,GBP/JPY
2023-11-08,0.8713700175285339,0.8726400136947632,0.8692499995231628,0.8720200061798096,0.8720200061798096,0,EUR/GBP
2023-11-08,1.4765299558639526,1.4774800539016724,1.4723999500274658,1.4732600450515747,1.4732600450515747,0,EUR/CAD
2023-11-08,11.678070068359375,11.678500175476074,11.612110137939453,11.61775016784668,11.61775016784668,0,EUR/SEK
2023-11-08,0.9626399874687195,0.9648699760437012,0.9614700078964233,0.9636499881744385,0.9636499881744385,0,EUR/CHF
2023-11-08,378.6199951171875,379.29998779296875,377.5,377.85101318359375,377.85101318359375,0,EUR/HUF
2023-11-08,161.54100036621094,161.7949981689453,161.42999267578125,161.7209930419922,161.7209930419922,0,EUR/JPY
2023-11-08,7.276700019836426,7.286900043487549,7.2758002281188965,7.2829999923706055,7.2829999923706055,0,USD/CNY
2023-11-08,7.814799785614014,7.815609931945801,7.807199954986572,7.808229923248291,7.808229923248291,0,USD/HKD
2023-11-08,1.3557599782943726,1.3588000535964966,1.3550399541854858,1.3559800386428833,1.3559800386428833,0,USD/SGD
2023-11-08,83.18299865722656,83.2874984741211,83.18299865722656,83.23100280761719,83.23100280761719,0,USD/INR
2023-11-08,17.516000747680664,17.60024070739746,17.463499069213867,17.479000091552734,17.479000091552734,0,USD/MXN
2023-11-08,55.849998474121094,55.970001220703125,55.7599983215332,55.87300109863281,55.87300109863281,0,USD/PHP
2023-11-08,15634.0,15669.0,15624.0,15649.0,15649.0,0,USD/IDR
2023-11-08,35.50600051879883,35.62200164794922,35.369998931884766,35.540000915527344,35.540000915527344,0,USD/THB
2023-11-08,4.684000015258789,4.690000057220459,4.671999931335449,4.690000057220459,4.690000057220459,0,USD/MYR
2023-11-08,18.441600799560547,18.65760040283203,18.43239974975586,18.546649932861328,18.546649932861328,0,USD/ZAR
2023-11-08,91.87999725341797,92.35099792480469,90.82499694824219,91.95600128173828,91.95600128173828,0,USD/RUB
