Data,Open,High,Low,Close,Adj Close,Volume,Currency
2023-11-10,1.067121982574463,1.0678056478500366,1.0666667222976685,1.0672358274459839,1.0672358274459839,0,EUR/USD
2023-11-10,151.30499267578125,151.406005859375,151.21800231933594,151.38099670410156,151.38099670410156,0,USD/JPY
2023-11-10,1.2227181196212769,1.2229573726654053,1.2213293313980103,1.2227030992507935,1.2227030992507935,0,GBP/USD
2023-11-10,0.6368980407714844,0.6370400786399841,0.6352795958518982,0.6360877752304077,0.6360877752304077,0,AUD/USD
2023-11-10,0.5896226763725281,0.5900749564170837,0.5888587832450867,0.5898312926292419,0.5898312926292419,0,NZD/USD
2023-11-10,161.41099548339844,161.5279998779297,161.31300354003906,161.48599243164062,161.48599243164062,0,EUR/JPY
2023-11-10,184.9409942626953,185.11000061035156,184.80999755859375,185.05599975585938,185.05599975585938,0,GBP/JPY
2023-11-10,0.8726099729537964,0.8731799721717834,0.872189998626709,0.8725200295448303,0.8725200295448303,0,EUR/GBP
2023-11-10,1.4726799726486206,1.4736000299453735,1.4713900089263916,1.4721299409866333,1.4721299409866333,0,EUR/CAD
2023-11-10,11.65470027923584,11.65820026397705,11.64840030670166,11.654580116271973,11.654580116271973,0,EUR/SEK
2023-11-10,0.9629700183868408,0.9642000198364258,0.9627100229263306,0.9638800024986267,0.9638800024986267,0,EUR/CHF
2023-11-10,378.6000061035156,379.2099914550781,378.2699890136719,379.04998779296875,379.04998779296875,0,EUR/HUF
2023-11-10,161.41099548339844,161.5279998779297,161.31300354003906,161.48300170898438,161.48300170898438,0,EUR/JPY
2023-11-10,7.2829999923706055,7.292099952697754,7.2829999923706055,7.292099952697754,7.292099952697754,0,USD/CNY
2023-11-10,7.808800220489502,7.809100151062012,7.802740097045898,7.807600021362305,7.807600021362305,0,USD/HKD
2023-11-10,1.3593800067901611,1.3609999418258667,1.3592599630355835,1.3604899644851685,1.3604899644851685,0,USD/SGD
2023-11-10,83.29499816894531,83.33000183105469,83.23400115966797,83.30500030517578,83.30500030517578,0,USD/INR
2023-11-10,17.805370330810547,17.821910858154297,17.75,17.78067970275879,17.78067970275879,0,USD/MXN
2023-11-10,55.900001525878906,56.0099983215332,55.81999969482422,55.91999816894531,55.91999816894531,0,USD/PHP
2023-11-10,15649.0,15694.0,15645.0,15684.0,15684.0,0,USD/IDR
2023-11-10,35.70000076293945,35.82600021362305,35.68000030517578,35.779998779296875,35.779998779296875,0,USD/THB
2023-11-10,4.690000057220459,4.7204999923706055,4.690000057220459,4.718500137329102,4.718500137329102,0,USD/MYR
2023-11-10,18.648500442504883,18.67490005493164,18.635000228881836,18.653200149536133,18.653200149536133,0,USD/ZAR
2023-11-10,91.625,92.1500015258789,91.625,92.08000183105469,92.08000183105469,0,USD/RUB
